id,name,campaign_id,status,targeting,optimization_goal,billing_event,bid_amount,budget_remaining,attribution_spec,start_time,countries,age_min,age_max,genders,custom_audiences,excluded_custom_audiences,daily_budget,lifetime_budget
23847104504300177,Product Views (Dynamic) - All - 131497745425944,23847104503240177,PAUSED,"{'age_max': 65, 'age_min': 35, 'product_audience_specs': [{'product_set_id': '131497745425944', 'inclusions': [{'retention_seconds': '2592000', 'rule': '{""event"":{""eq"":""ViewContent""}}'}], 'exclusions': [{'retention_seconds': '2592000', 'rule': '{""event"":{""eq"":""Purchase""}}'}]}], 'geo_locations': {'countries': ['US'], 'location_types': ['home']}, 'publisher_platforms': ['facebook', 'instagram', 'audience_network'], 'facebook_positions': ['feed', 'right_hand_column', 'marketplace', 'story'], 'instagram_positions': ['stream', 'story', 'explore']}",OFFSITE_CONVERSIONS,IMPRESSIONS,,200,"[{'event_type': 'CLICK_THROUGH', 'window_days': 7}, {'event_type': 'VIEW_THROUGH', 'window_days': 1}]",2021-02-08T01:43:45-0500,['US'],35,65,[],[],[],200,0
23847104503430177,Add-To-Cart (Dynamic) - All - 460416038670891,23847104503240177,PAUSED,"{'age_max': 65, 'age_min': 35, 'product_audience_specs': [{'product_set_id': '460416038670891', 'inclusions': [{'retention_seconds': '2592000', 'rule': '{""event"":{""eq"":""AddToCart""}}'}], 'exclusions': [{'retention_seconds': '2592000', 'rule': '{""event"":{""eq"":""Purchase""}}'}]}], 'geo_locations': {'countries': ['US'], 'location_types': ['home']}, 'publisher_platforms': ['facebook', 'instagram', 'audience_network'], 'facebook_positions': ['feed', 'right_hand_column', 'marketplace', 'story'], 'instagram_positions': ['stream', 'story', 'explore']}",OFFSITE_CONVERSIONS,IMPRESSIONS,,200,"[{'event_type': 'CLICK_THROUGH', 'window_days': 7}, {'event_type': 'VIEW_THROUGH', 'window_days': 1}]",2021-02-08T01:43:38-0500,['US'],35,65,[],[],[],200,0
23847104502290177,Warm Visitors - All,23847104502120177,PAUSED,"{'age_max': 65, 'age_min': 35, 'geo_locations': {'countries': ['US'], 'location_types': ['home']}, 'targeting_relaxation_types': {'lookalike': 0, 'custom_audience': 0}, 'publisher_platforms': ['facebook', 'instagram', 'audience_network'], 'facebook_positions': ['feed', 'right_hand_column', 'marketplace', 'story'], 'instagram_positions': ['stream', 'story', 'explore']}",OFFSITE_CONVERSIONS,IMPRESSIONS,,900,"[{'event_type': 'CLICK_THROUGH', 'window_days': 7}, {'event_type': 'VIEW_THROUGH', 'window_days': 1}]",2021-02-08T01:43:23-0500,['US'],35,65,[],[],[],900,0
23847104501280177,Interests - All,23847104498950177,PAUSED,"{'age_max': 65, 'age_min': 35, 'flexible_spec': [{'behaviors': [{'id': '6018413514983', 'name': 'Anniversary (within 61-90 days)'}], 'life_events': [{'id': '6017476616183', 'name': 'Anniversary within 30 days'}, {'id': '6018399723983', 'name': 'Anniversary within 31-60 Days'}]}], 'geo_locations': {'regions': [{'key': '3847', 'name': 'California', 'country': 'US'}, {'key': '3852', 'name': 'Florida', 'country': 'US'}, {'key': '3875', 'name': 'New York', 'country': 'US'}, {'key': '3881', 'name': 'Pennsylvania', 'country': 'US'}, {'key': '3886', 'name': 'Texas', 'country': 'US'}], 'location_types': ['home']}, 'targeting_relaxation_types': {'lookalike': 0, 'custom_audience': 0}, 'publisher_platforms': ['facebook', 'instagram', 'audience_network'], 'facebook_positions': ['feed', 'right_hand_column', 'marketplace', 'story'], 'instagram_positions': ['stream', 'story', 'explore']}",OFFSITE_CONVERSIONS,IMPRESSIONS,,110,"[{'event_type': 'CLICK_THROUGH', 'window_days': 7}, {'event_type': 'VIEW_THROUGH', 'window_days': 1}]",2021-02-08T01:43:10-0500,[],35,65,[],[],[],110,0
23847104500100177,Segmented Interests - All - Anniversary (within 61-90 days),23847104498950177,PAUSED,"{'age_max': 65, 'age_min': 35, 'flexible_spec': [{'behaviors': [{'id': '6018413514983', 'name': 'Anniversary (within 61-90 days)'}]}], 'geo_locations': {'countries': ['US'], 'location_types': ['home']}, 'targeting_relaxation_types': {'lookalike': 0, 'custom_audience': 0}, 'publisher_platforms': ['facebook', 'instagram', 'audience_network'], 'facebook_positions': ['feed', 'right_hand_column', 'marketplace', 'story'], 'instagram_positions': ['stream', 'story', 'explore']}",OFFSITE_CONVERSIONS,IMPRESSIONS,,111,"[{'event_type': 'CLICK_THROUGH', 'window_days': 7}, {'event_type': 'VIEW_THROUGH', 'window_days': 1}]",2021-02-08T01:42:57-0500,['US'],35,65,[],[],[],111,0
23847104499630177,Segmented Interests - All - Anniversary within 30 days,23847104498950177,PAUSED,"{'age_max': 65, 'age_min': 35, 'flexible_spec': [{'life_events': [{'id': '6017476616183', 'name': 'Anniversary within 30 days'}]}], 'geo_locations': {'countries': ['US'], 'location_types': ['home']}, 'targeting_relaxation_types': {'lookalike': 0, 'custom_audience': 0}, 'publisher_platforms': ['facebook', 'instagram', 'audience_network'], 'facebook_positions': ['feed', 'right_hand_column', 'marketplace', 'story'], 'instagram_positions': ['stream', 'story', 'explore']}",OFFSITE_CONVERSIONS,IMPRESSIONS,,111,"[{'event_type': 'CLICK_THROUGH', 'window_days': 7}, {'event_type': 'VIEW_THROUGH', 'window_days': 1}]",2021-02-08T01:42:50-0500,['US'],35,65,[],[],[],111,0
23847104499020177,Segmented Interests - All - Anniversary within 31-60 Days,23847104498950177,PAUSED,"{'age_max': 65, 'age_min': 35, 'flexible_spec': [{'life_events': [{'id': '6018399723983', 'name': 'Anniversary within 31-60 Days'}]}], 'geo_locations': {'countries': ['US'], 'location_types': ['home']}, 'targeting_relaxation_types': {'lookalike': 0, 'custom_audience': 0}, 'publisher_platforms': ['facebook', 'instagram', 'audience_network'], 'facebook_positions': ['feed', 'right_hand_column', 'marketplace', 'story'], 'instagram_positions': ['stream', 'story', 'explore']}",OFFSITE_CONVERSIONS,IMPRESSIONS,,111,"[{'event_type': 'CLICK_THROUGH', 'window_days': 7}, {'event_type': 'VIEW_THROUGH', 'window_days': 1}]",2021-02-08T01:42:37-0500,['US'],35,65,[],[],[],111,0
23847017761900177,Warm Visitors - All,23847017761480177,PAUSED,"{'age_max': 65, 'age_min': 25, 'geo_locations': {'regions': [{'key': '3847', 'name': 'California', 'country': 'US'}, {'key': '3852', 'name': 'Florida', 'country': 'US'}, {'key': '3875', 'name': 'New York', 'country': 'US'}, {'key': '3881', 'name': 'Pennsylvania', 'country': 'US'}, {'key': '3886', 'name': 'Texas', 'country': 'US'}], 'location_types': ['home']}, 'targeting_relaxation_types': {'lookalike': 0, 'custom_audience': 0}, 'publisher_platforms': ['facebook', 'instagram', 'audience_network'], 'facebook_positions': ['feed', 'right_hand_column', 'marketplace', 'story'], 'instagram_positions': ['stream', 'story', 'explore']}",OFFSITE_CONVERSIONS,IMPRESSIONS,,500,"[{'event_type': 'CLICK_THROUGH', 'window_days': 7}, {'event_type': 'VIEW_THROUGH', 'window_days': 1}]",2021-01-28T04:19:28-0500,[],25,65,[],[],[],500,0
23847017759730177,Interests - All,23847017754090177,PAUSED,"{'age_max': 65, 'age_min': 25, 'flexible_spec': [{'life_events': [{'id': '6017476616183', 'name': 'Anniversary within 30 days'}, {'id': '6018399723983', 'name': 'Anniversary within 31-60 Days'}]}, {'behaviors': [{'id': '6071631541183', 'name': 'Engaged Shoppers'}]}], 'geo_locations': {'regions': [{'key': '3847', 'name': 'California', 'country': 'US'}, {'key': '3852', 'name': 'Florida', 'country': 'US'}, {'key': '3875', 'name': 'New York', 'country': 'US'}, {'key': '3881', 'name': 'Pennsylvania', 'country': 'US'}, {'key': '3886', 'name': 'Texas', 'country': 'US'}], 'location_types': ['home']}, 'targeting_relaxation_types': {'lookalike': 0, 'custom_audience': 0}, 'publisher_platforms': ['facebook', 'instagram', 'audience_network'], 'facebook_positions': ['feed', 'right_hand_column', 'marketplace', 'story'], 'instagram_positions': ['stream', 'story', 'explore']}",OFFSITE_CONVERSIONS,IMPRESSIONS,,110,"[{'event_type': 'CLICK_THROUGH', 'window_days': 7}, {'event_type': 'VIEW_THROUGH', 'window_days': 1}]",2021-01-28T04:19:11-0500,[],25,65,[],[],[],110,0
23847017757510177,Interests - All - Glass art,23847017754090177,PAUSED,"{'age_max': 65, 'age_min': 25, 'flexible_spec': [{'interests': [{'id': '6003031649055', 'name': 'Glass art'}]}, {'behaviors': [{'id': '6071631541183', 'name': 'Engaged Shoppers'}]}], 'geo_locations': {'regions': [{'key': '3847', 'name': 'California', 'country': 'US'}, {'key': '3852', 'name': 'Florida', 'country': 'US'}, {'key': '3875', 'name': 'New York', 'country': 'US'}, {'key': '3881', 'name': 'Pennsylvania', 'country': 'US'}, {'key': '3886', 'name': 'Texas', 'country': 'US'}], 'location_types': ['home']}, 'targeting_relaxation_types': {'lookalike': 0, 'custom_audience': 0}, 'publisher_platforms': ['facebook', 'instagram', 'audience_network'], 'facebook_positions': ['feed', 'right_hand_column', 'marketplace', 'story'], 'instagram_positions': ['stream', 'story', 'explore']}",OFFSITE_CONVERSIONS,IMPRESSIONS,,300,"[{'event_type': 'CLICK_THROUGH', 'window_days': 7}, {'event_type': 'VIEW_THROUGH', 'window_days': 1}]",2021-01-28T04:18:59-0500,[],25,65,[],[],[],300,0
23847017756130177,Interests - All - Anniversary within 31-60 Days,23847017754090177,PAUSED,"{'age_max': 65, 'age_min': 25, 'flexible_spec': [{'life_events': [{'id': '6018399723983', 'name': 'Anniversary within 31-60 Days'}]}, {'behaviors': [{'id': '6071631541183', 'name': 'Engaged Shoppers'}]}], 'geo_locations': {'regions': [{'key': '3847', 'name': 'California', 'country': 'US'}, {'key': '3852', 'name': 'Florida', 'country': 'US'}, {'key': '3875', 'name': 'New York', 'country': 'US'}, {'key': '3881', 'name': 'Pennsylvania', 'country': 'US'}, {'key': '3886', 'name': 'Texas', 'country': 'US'}], 'location_types': ['home']}, 'targeting_relaxation_types': {'lookalike': 0, 'custom_audience': 0}, 'publisher_platforms': ['facebook', 'instagram', 'audience_network'], 'facebook_positions': ['feed', 'right_hand_column', 'marketplace', 'story'], 'instagram_positions': ['stream', 'story', 'explore']}",OFFSITE_CONVERSIONS,IMPRESSIONS,,110,"[{'event_type': 'CLICK_THROUGH', 'window_days': 7}, {'event_type': 'VIEW_THROUGH', 'window_days': 1}]",2021-01-28T04:18:46-0500,[],25,65,[],[],[],110,0
23847017754340177,Interests - All - Anniversary within 30 days,23847017754090177,PAUSED,"{'age_max': 65, 'age_min': 25, 'flexible_spec': [{'life_events': [{'id': '6017476616183', 'name': 'Anniversary within 30 days'}]}, {'behaviors': [{'id': '6071631541183', 'name': 'Engaged Shoppers'}]}], 'geo_locations': {'regions': [{'key': '3847', 'name': 'California', 'country': 'US'}, {'key': '3852', 'name': 'Florida', 'country': 'US'}, {'key': '3875', 'name': 'New York', 'country': 'US'}, {'key': '3881', 'name': 'Pennsylvania', 'country': 'US'}, {'key': '3886', 'name': 'Texas', 'country': 'US'}], 'location_types': ['home']}, 'targeting_relaxation_types': {'lookalike': 0, 'custom_audience': 0}, 'publisher_platforms': ['facebook', 'instagram', 'audience_network'], 'facebook_positions': ['feed', 'right_hand_column', 'marketplace', 'story'], 'instagram_positions': ['stream', 'story', 'explore']}",OFFSITE_CONVERSIONS,IMPRESSIONS,,110,"[{'event_type': 'CLICK_THROUGH', 'window_days': 7}, {'event_type': 'VIEW_THROUGH', 'window_days': 1}]",2021-01-28T04:18:33-0500,[],25,65,[],[],[],110,0
23847017753260177,Prospective Audience - All - 1156659118084699,23847017751780177,PAUSED,"{'age_max': 65, 'age_min': 25, 'excluded_product_audience_specs': [{'product_set_id': '1156659118084699', 'inclusions': [{'retention_seconds': '7776000', 'rule': '{""event"":{""eq"":""Purchase""}}'}]}], 'geo_locations': {'regions': [{'key': '3847', 'name': 'California', 'country': 'US'}, {'key': '3852', 'name': 'Florida', 'country': 'US'}, {'key': '3875', 'name': 'New York', 'country': 'US'}, {'key': '3881', 'name': 'Pennsylvania', 'country': 'US'}, {'key': '3886', 'name': 'Texas', 'country': 'US'}], 'location_types': ['home']}, 'publisher_platforms': ['facebook', 'instagram', 'audience_network'], 'facebook_positions': ['feed', 'right_hand_column', 'marketplace', 'story'], 'instagram_positions': ['stream', 'story', 'explore']}",OFFSITE_CONVERSIONS,IMPRESSIONS,,110,"[{'event_type': 'CLICK_THROUGH', 'window_days': 7}, {'event_type': 'VIEW_THROUGH', 'window_days': 1}]",2021-01-28T04:18:26-0500,[],25,65,[],[],[],110,0
23847017752450177,Product Views (Dynamic) - All - 1133378533802156,23847017751780177,PAUSED,"{'age_max': 65, 'age_min': 25, 'product_audience_specs': [{'product_set_id': '1133378533802156', 'inclusions': [{'retention_seconds': '2592000', 'rule': '{""event"":{""eq"":""ViewContent""}}'}], 'exclusions': [{'retention_seconds': '2592000', 'rule': '{""event"":{""eq"":""Purchase""}}'}]}], 'geo_locations': {'regions': [{'key': '3847', 'name': 'California', 'country': 'US'}, {'key': '3852', 'name': 'Florida', 'country': 'US'}, {'key': '3875', 'name': 'New York', 'country': 'US'}, {'key': '3881', 'name': 'Pennsylvania', 'country': 'US'}, {'key': '3886', 'name': 'Texas', 'country': 'US'}], 'location_types': ['home']}, 'publisher_platforms': ['facebook', 'instagram', 'audience_network'], 'facebook_positions': ['feed', 'right_hand_column', 'marketplace', 'story'], 'instagram_positions': ['stream', 'story', 'explore']}",OFFSITE_CONVERSIONS,IMPRESSIONS,,110,"[{'event_type': 'CLICK_THROUGH', 'window_days': 7}, {'event_type': 'VIEW_THROUGH', 'window_days': 1}]",2021-01-28T04:18:18-0500,[],25,65,[],[],[],110,0
23847017751970177,Add-To-Cart (Dynamic) - All - 201986948320895,23847017751780177,PAUSED,"{'age_max': 65, 'age_min': 25, 'product_audience_specs': [{'product_set_id': '201986948320895', 'inclusions': [{'retention_seconds': '2592000', 'rule': '{""event"":{""eq"":""AddToCart""}}'}], 'exclusions': [{'retention_seconds': '2592000', 'rule': '{""event"":{""eq"":""Purchase""}}'}]}], 'geo_locations': {'regions': [{'key': '3847', 'name': 'California', 'country': 'US'}, {'key': '3852', 'name': 'Florida', 'country': 'US'}, {'key': '3875', 'name': 'New York', 'country': 'US'}, {'key': '3881', 'name': 'Pennsylvania', 'country': 'US'}, {'key': '3886', 'name': 'Texas', 'country': 'US'}], 'location_types': ['home']}, 'publisher_platforms': ['facebook', 'instagram', 'audience_network'], 'facebook_positions': ['feed', 'right_hand_column', 'marketplace', 'story'], 'instagram_positions': ['stream', 'story', 'explore']}",OFFSITE_CONVERSIONS,IMPRESSIONS,,110,"[{'event_type': 'CLICK_THROUGH', 'window_days': 7}, {'event_type': 'VIEW_THROUGH', 'window_days': 1}]",2021-01-28T04:18:11-0500,[],25,65,[],[],[],110,0
23847017750730177,Smart Lookalike (Purchase) - All,23847017750660177,PAUSED,"{'age_max': 65, 'age_min': 25, 'geo_locations': {'regions': [{'key': '3847', 'name': 'California', 'country': 'US'}, {'key': '3852', 'name': 'Florida', 'country': 'US'}, {'key': '3875', 'name': 'New York', 'country': 'US'}, {'key': '3881', 'name': 'Pennsylvania', 'country': 'US'}, {'key': '3886', 'name': 'Texas', 'country': 'US'}], 'location_types': ['home']}, 'targeting_relaxation_types': {'lookalike': 0, 'custom_audience': 0}, 'publisher_platforms': ['facebook', 'instagram', 'audience_network'], 'facebook_positions': ['feed', 'right_hand_column', 'marketplace', 'story'], 'instagram_positions': ['stream', 'story', 'explore']}",OFFSITE_CONVERSIONS,IMPRESSIONS,,110,"[{'event_type': 'CLICK_THROUGH', 'window_days': 7}, {'event_type': 'VIEW_THROUGH', 'window_days': 1}]",2021-01-28T04:17:55-0500,[],25,65,[],[],[],110,0
